"Rub and Buzz Crest Factor",,,
Left,,Right,
X,Y,X,Y
Hz,dB,Hz,dB
10,10.5502300910224,10,10.9549566462088
17.6940281969636,9.64846226893385,17.6940281969636,11.1979977869203
25.3928635870624,8.53691631080331,25.3928635870624,9.36842310161337
33.0885010144515,11.1282507891311,33.0885010144515,10.8889079596594
40.7830381771567,10.7838500805413,40.7830381771567,11.58363103321
48.4780138691693,11.1282772801078,48.4780138691693,10.5789252027686
56.1743797918813,11.4938246421462,56.1743797918813,11.4268827292498
63.8726543782242,12.6216151183972,63.8726543782242,9.95560877325914
71.5739469075506,9.92712476576784,71.5739469075506,10.7797491207028
79.2705189133573,11.1101988665897,79.2705189133573,10.8823159866576
86.9681117778964,11.1892905317857,86.9681117778964,10.2767300452123
94.6513233633851,9.70363470405873,94.6513233633851,10.4417649435969
102.354746652985,11.3059732177456,102.354746652985,10.0079902111945
110.048079507564,9.74383647946598,110.048079507564,9.95555937339122
117.751902850048,10.4552029257934,117.751902850048,7.74209813431041
125.450757287502,9.68016825212198,125.450757287502,9.29518185062552
133.139655618076,11.7322737812971,133.139655618076,9.59489328185146
140.824838323884,9.20820988611817,140.824838323884,8.56118720557182
148.524358358004,8.63877483573426,148.524358358004,9.71178242005906
156.218453336206,9.30154897109161,156.218453336206,9.83525640924618
163.91642570587,8.50295630294154,163.91642570587,8.40973490029822
171.6080845814,10.1463040826581,171.6080845814,10.2498424652939
179.315324606061,7.96965960973992,179.315324606061,8.03470629231872
187.008550429029,8.26409755129852,187.008550429029,7.80447287481602
194.719382182854,8.68276871375941,194.719382182854,9.12411853142215
202.39087599989,7.75061132169176,202.39087599989,9.58383902598135
210.094946808649,9.86612924383326,210.094946808649,9.98562760675037
217.812707355612,8.78820601573732,217.812707355612,10.9668043068089
225.488353424222,7.41401590521334,225.488353424222,8.51594659284511
233.172635091374,9.22061742506541,233.172635091374,10.0339745520093
240.886933622716,8.47267889431621,240.886933622716,8.71943841206149
248.57730158026,10.1495094619675,248.57730158026,9.57526105449127
256.266532373728,8.80575154325158,256.266532373728,10.9934911237946
263.981897617879,9.44226779640155,263.981897617879,8.41725850257703
271.668070162107,9.25680064031746,271.668070162107,9.55505170930234
279.353990742366,8.07170909437894,279.353990742366,8.95245508730748
287.073184463066,8.48026219736546,287.073184463066,7.88304230180026
294.769269295812,8.71081822570582,294.769269295812,10.217891977964
302.477620290861,8.53181618994234,302.477620290861,7.48939589712488
310.138813675327,7.94948723643245,310.138813675327,7.9813329930256
317.841128201766,8.81468711187632,317.841128201766,7.50881658745754
325.525886799714,9.01593542838824,325.525886799714,10.6509318235914
333.2361178309,8.59851687639848,333.2361178309,8.18334342742265
340.91025596617,8.48048472332501,340.91025596617,7.19473925559361
348.649301605504,8.4014582880654,348.649301605504,9.82665600932076
356.335422871113,6.42071823267516,356.335422871113,7.67674527562256
364.015849349869,9.28930376922339,364.015849349869,9.5859736468502
371.742591287181,8.29293804986145,371.742591287181,8.33538265561187
379.389943868549,10.1586851558905,379.389943868549,10.0290329505287
387.132538047579,8.23636478525725,387.132538047579,8.76537049068078
394.779869479324,8.81947694214448,394.779869479324,8.60031177557986
402.513721298528,7.78238421370754,402.513721298528,7.09815760544972
410.201721569402,9.2673469271119,410.201721569402,8.65279715606258
417.902529816786,6.57476881498684,417.902529816786,7.60626811699393
425.611402005699,10.4045540032989,425.611402005699,8.48497127261292
433.323497994127,10.946732856178,433.323497994127,9.00047537618244
440.963177306359,7.71349319484114,440.963177306359,9.15323092178309
448.66560363801,7.65290792158849,448.66560363801,6.95865269520044
456.356204657413,6.72684276296938,456.356204657413,9.58346075416205
464.104211281543,7.8826286681577,464.104211281543,7.87719986688817
471.756787539758,8.37859722749914,471.756787539758,8.36501447642172
479.458665006679,7.43913477215276,479.458665006679,6.93892041375685
487.130047202232,6.97214160492797,487.130047202232,9.49572924526076
494.844823536484,6.39733070003378,494.844823536484,7.67313868786335
502.520608430735,8.12668644068796,502.520608430735,8.89863623577953
510.233639973734,7.47902698058158,510.233639973734,8.31796527199675
517.981997690412,7.09207453211741,517.981997690412,9.20024749430716
525.679421646107,7.97841245017125,525.679421646107,7.51774482087667
533.320182309652,7.12662236264303,533.320182309652,5.41629378555209
541.072001578714,7.93457178058225,541.072001578714,8.24227600094036
548.760491414409,9.104710594761,548.760491414409,10.4728718526924
556.46900250581,8.23667852045663,556.46900250581,9.17343119517495
564.104872436098,9.64686064310098,564.104872436098,6.53770621459404
571.845521804825,8.71134062865882,571.845521804825,7.49056893279693
579.506525036448,8.02020558395193,579.506525036448,9.60443234514765
587.176008542091,9.2264129281424,587.176008542091,8.63540814973026
594.946993885421,8.07112763268241,594.946993885421,8.15743868820134
602.62754549951,7.96343677804303,602.62754549951,7.43753740747749
610.309386783875,8.07718964280635,610.309386783875,7.95088514979063
617.990055297848,7.58423155395486,617.990055297848,7.83871724580798
625.667057980233,8.43158475138344,625.667057980233,7.36816587553645
633.439428492053,7.7125740715547,633.439428492053,10.5646794844781
641.102732620312,6.91192618908719,641.102732620312,8.5160753325334
648.754718624341,9.76356277319176,648.754718624341,8.5054233756071
656.498036152674,8.20108956880266,656.498036152674,7.84308102766456
664.227266054909,7.82174071187135,664.227266054909,7.69846227300744
671.832020825982,10.2249107780753,671.832020825982,8.99952872656204
679.523842626796,8.72774154840596,679.523842626796,6.35191114799617
687.303728289976,9.71677521768658,687.303728289976,9.16958843964762
694.949796933157,8.54499189805721,694.949796933157,8.10792772972028
702.680926028202,7.60013513092489,702.680926028202,7.32529991411737
710.384151311946,9.8656445798805,710.384151311946,9.22948391864292
718.056683308612,9.44548038721056,718.056683308612,9.32793558520919
725.695717032421,6.83422634850222,725.695717032421,7.89936867583545
733.41601848563,7.44683691853546,733.41601848563,7.24246775783376
741.099616452012,8.41361153971426,741.099616452012,9.29883791634016
748.863711266322,6.93718463523309,748.863711266322,9.36766495387264
756.587826924254,8.3327035416579,756.587826924254,7.46988906402987
764.269061553509,8.51661597189262,764.269061553509,8.0181936621269
771.904504316566,7.64644573787354,771.904504316566,8.64152746564208
779.616229097462,6.37146121617126,779.616229097462,6.8396998935597
787.278757357602,8.24301072943202,787.278757357602,6.3162295457166
795.016597466246,9.13362186264073,795.016597466246,9.01726653739423
802.701775906754,8.4689292820525,802.701775906754,8.80022292049902
810.461244579504,6.77470739858161,810.461244579504,8.73767595978714
818.164528437242,8.67153003635817,818.164528437242,7.86405654166052
825.808611658425,7.82589357473351,825.808611658425,9.80791764981683
833.524113287837,4.6792587824593,833.524113287837,8.32068272191031
841.176817362629,6.37664959731149,841.176817362629,5.11414726627004
848.899782007838,8.79665196049414,848.899782007838,7.40492864827504
856.556302963185,4.71568303889659,856.556302963185,7.41059975418821
864.281880731108,6.03491552945866,864.281880731108,7.35366895994966
871.937322470289,7.78659851995481,871.937322470289,9.97661463117628
879.660572860245,5.18677410305235,879.660572860245,8.21320183325642
887.309951821973,7.69368639903578,887.309951821973,8.47478418709849
895.025848484171,10.2925266234461,895.025848484171,5.68490022057746
902.808841273465,7.64487692007644,902.808841273465,7.90908155617585
910.513512241901,8.44733905723745,910.513512241901,7.65215601823358
918.136711939234,7.36951237216975,918.136711939234,7.12927697432861
925.823736250747,6.79580313976668,925.823736250747,5.85952913003613
933.575119542789,6.96274075080363,933.575119542789,6.08786481173962
941.240472164146,5.87843525327464,941.240472164146,5.74697106809934
948.968763085357,7.72357315271756,948.968763085357,8.17279392178868
956.607116534694,8.02380316550544,956.607116534694,6.72179276461607
964.30695192705,6.88308690872109,964.30695192705,6.93393732366917
972.06876413731,6.61377252170395,972.06876413731,6.6023488507394
979.735950758383,6.09818660465303,979.735950758383,5.98282694362502
987.46361226853,7.64230885577588,987.46361226853,8.12781897046158
