"THD Ratio -> Specify Data Points",,,
Left,,Right,
X,Y,X,Y
Hz,%,Hz,%
20,1.11765135102095,20,0.552667196162449
20.7064368659132,1.12327947919093,20.7064368659132,0.551428148230585
21.4378263841026,1.12910640322217,21.4378263841026,0.550145334841835
22.1950499282414,1.13513914495094,22.1950499282414,0.54881721011959
22.9790200037462,1.1413849742377,22.9790200037462,0.547442173584029
23.7906813474064,1.14785141772777,23.7906813474064,0.546018568223434
24.6310120658565,1.15454626792148,24.6310120658565,0.544544678497376
25.5010248142602,1.16147759256463,25.5010248142602,0.543018728269379
26.4017680166283,1.16730552844449,26.4017680166283,0.543882184032496
27.3343271292401,1.17308243922361,27.3343271292401,0.545241666977198
28.2998259486915,1.17906340114,28.2998259486915,0.546649169365435
29.2994279661457,1.18525562165595,29.2994279661457,0.548106387332467
30.3343377694184,1.19166656281463,30.3343377694184,0.549615076924179
31.4058024945875,1.19830395023228,31.4058024945875,0.551177056213231
32.5151133288758,1.20360054733483,32.5151133288758,0.553285300667445
33.6636070666191,1.20681466195073,33.6636070666191,0.556175569701536
34.8526677201929,1.21014230501943,34.8526677201929,0.55916792836553
36.0837281878414,1.21358748657514,36.0837281878414,0.562265982653338
37.3582719804156,1.2171543582939,37.3582719804156,0.565473465929222
38.6778350091045,1.22012610714332,38.6778350091045,0.568800880160981
40.0440074363116,1.21939472186771,40.0440074363116,0.572280872586967
41.4584355919073,1.21863750271601,41.4584355919073,0.575883784760093
42.922823957168,1.21785353718809,42.922823957168,0.579613958432406
44.4389372187904,1.21704188055265,44.4389372187904,0.583475888714639
46.0086023954583,1.21298227417433,46.0086023954583,0.5866489275671
47.6337110395231,1.2075101851922,47.6337110395231,0.589608697307707
49.3162215164519,1.20184481194054,49.3162215164519,0.592673011571284
51.0581613647902,1.19597932726267,51.0581613647902,0.595845563063087
52.861629739482,1.18698127233603,52.861629739482,0.597654411191253
54.7287999414933,1.17723609775592,54.7287999414933,0.599310587529205
56.6619220367863,1.16714670564641,56.6619220367863,0.601025263068236
58.6633255678007,1.15575420269645,58.6633255678007,0.601896460497912
60.735422360709,1.14291919254213,60.735422360709,0.6018052287951
62.8807094318298,1.12963082617045,62.8807094318298,0.601710774620378
65.101771996701,1.11520241832174,65.101771996701,0.600730697472507
67.4012865854384,1.09941529141396,67.4012865854384,0.59859901345303
69.7820242681352,1.08307053408346,69.7820242681352,0.596392034424662
72.2468539941884,1.06550737566173,72.2468539941884,0.59299308559941
74.7987460495757,1.04704413479318,74.7987460495757,0.588988002343831
77.4407756362508,1.0277776391337,77.4407756362508,0.584576964855972
80.176126577969,1.0071886932721,80.176126577969,0.57888648631059
83.0080951570092,0.985872507891155,83.0080951570092,0.57299500957375
85.9400940864165,0.963474468821348,85.9400940864165,0.566101874801736
88.9756566225514,0.940242800884172,88.9756566225514,0.558862754311495
92.1184408229018,0.916133260767374,92.1184408229018,0.550893927090975
95.372233954289,0.891152948634979,95.372233954289,0.542484936866942
98.7409570567796,0.86552279174385,98.7409570567796,0.533407854193287
102.228669668803,0.839060055790582,102.228669668803,0.523894085120793
105.839574719168,0.812717731124913,105.839574719168,0.513939930559839
109.578023591878,0.78578403941718,109.578023591878,0.503564139624041
113.448521369839,0.759120630956976,113.448521369839,0.492504789257412
117.455732263789,0.732324919629152,117.455732263789,0.481588354357527
121.604485232988,0.705366187335052,121.604485232988,0.470802716368877
125.899779804437,0.679407911061775,125.899779804437,0.460144135354068
130.346792097648,0.653867993049707,130.346792097648,0.449546931345454
134.950881062213,0.62897668664417,134.950881062213,0.439083443365359
139.717594935704,0.605408014710682,139.717594935704,0.428872703229837
144.65267792967,0.58267551668008,144.65267792967,0.419097570596345
149.7620771518,0.560629741576493,149.7620771518,0.409654788655152
155.051949772588,0.539230511202718,155.051949772588,0.40042530816988
160.528670445143,0.518410361785203,160.528670445143,0.391180309109635
166.198838987067,0.49886612075636,166.198838987067,0.382498321439713
172.069288333689,0.480139403625067,172.069288333689,0.373990914919433
178.147092772208,0.461949432934061,178.147092772208,0.365401407929437
184.439576466686,0.444665147044232,184.439576466686,0.357021736008292
190.95432228416,0.428285971468083,190.95432228416,0.348825164546723
197.699180932511,0.412670593591295,197.699180932511,0.340682944175674
204.682280421089,0.398001298211316,204.682280421089,0.332803687827257
211.912035855522,0.383996528387038,211.912035855522,0.325015086556955
219.397159578475,0.370513265307748,219.397159578475,0.317434769779184
227.14667166862,0.35743141782261,227.14667166862,0.310017191473637
235.16991081043,0.344554964152439,235.16991081043,0.302732952905266
243.476545547931,0.331544501107436,243.476545547931,0.295293064864402
252.076585935944,0.318048462772374,252.076585935944,0.28764914245839
260.980395602879,0.304698256557391,260.980395602879,0.280399934408069
270.198704239604,0.291013802950367,270.198704239604,0.272650052060185
279.742620529446,0.277719542679678,279.742620529446,0.264742458966582
289.623645534905,0.265129025359983,289.623645534905,0.256650239515182
299.853686557207,0.25377390377107,299.853686557207,0.248499171334251
310.445071485407,0.243827382156132,310.445071485407,0.240523519484698
321.410563652326,0.234996940150951,321.410563652326,0.232682756041751
332.763377215224,0.227020415410454,332.763377215224,0.225054407392257
344.517193079755,0.219884378777486,344.517193079755,0.218578161036433
356.686175386379,0.213388169681844,356.686175386379,0.214001767454492
369.284988579106,0.207111783688659,369.284988579106,0.211492343143319
382.328815077138,0.200305441797204,382.328815077138,0.209383639555295
395.833373570709,0.193213975274733,395.833373570709,0.205957979852301
409.814937963166,0.187178853098196,409.814937963166,0.201556168777215
424.290356982123,0.183131567517598,424.290356982123,0.198125832030605
439.277074483306,0.180576547463166,439.277074483306,0.19754640788456
454.793150471582,0.178791237600006,454.793150471582,0.199016582512707
470.85728286448,0.179198506306984,470.85728286448,0.201348588922539
487.48883002444,0.182813211155669,487.48883002444,0.203377071752693
504.707834086949,0.189565893473633,504.707834086949,0.206148712687141
522.535045112662,0.196402229402341,522.535045112662,0.211179784917902
540.991946092623,0.198140467053524,540.991946092623,0.218531390186059
560.100778836722,0.192445135316218,560.100778836722,0.226252596504677
579.884570776571,0.184072439767806,579.884570776571,0.229191437151239
600.367162715113,0.179893480432586,600.367162715113,0.22361264564663
621.573237556397,0.180662999212409,621.573237556397,0.216364004034068
643.528350050142,0.183976050991634,643.528350050142,0.220177049408616
666.258957586929,0.187508877471457,666.258957586929,0.232913015294184
689.792452081146,0.190228139826238,689.792452081146,0.240475605616904
714.157192980087,0.189143233218878,714.157192980087,0.235377752550183
739.382541438999,0.177907446572772,739.382541438999,0.217041959992186
765.498895703256,0.157278489497344,765.498895703256,0.18030204640566
792.537727740289,0.128361335965011,792.537727740289,0.126471771237031
820.531621165431,0.111811431760951,820.531621165431,0.0769192850404506
849.514310507372,0.113065053903095,849.514310507372,0.0749708979038631
879.520721860536,0.111660299508798,879.520721860536,0.102870368269829
910.587014973381,0.119914581018744,910.587014973381,0.125785242226323
942.750626823336,0.131174947490985,942.750626823336,0.141984247536249
976.050316730877,0.131666232522202,976.050316730877,0.158882943626499
1010.52621306713,0.129848655795039,1010.52621306713,0.184715894790044
1046.21986161124,0.123876086678843,1046.21986161124,0.227285681693348
1083.17427561588,0.189008294382956,1083.17427561588,0.293679369558259
1121.43398764108,0.347904023361894,1121.43398764108,0.379602592430863
1161.04510321897,0.380388347759302,1161.04510321897,0.383898203308929
1202.05535641406,0.250115961958966,1202.05535641406,0.272675295972199
1244.51416734603,0.184730111914179,1244.51416734603,0.208828983065703
