"Rub and Buzz Peak Ratio",,,
Left,,Right,
941.240472164146,-75.1601407706138,941.240472164146,-75.6971588708621
948.968763085357,-73.307247200419,948.968763085357,-73.4281916667359
956.607116534694,-74.6180256841874,956.607116534694,-74.8284779492287
964.30695192705,-74.8187625288614,964.30695192705,-74.6826670970118
972.06876413731,-73.0516902881025,972.06876413731,-72.8169754275423
979.735950758383,-73.5107495443,979.735950758383,-76.4262681424421
987.46361226853,-75.1593935374113,987.46361226853,-74.183655679399
995.092661939664,-77.5874028285378,995.092661939664,-72.4008441962862
1002.7806529208,-74.0512264711366,1002.7806529208,-75.1506169502254
1010.52804058687,-78.6792619278994,1010.52804058687,-76.1742101995447
1018.17201931837,-81.3582162207045,1018.17201931837,-71.6013707085076
1025.87381971191,-77.2675503679164,1025.87381971191,-74.5617030067603
1033.63387915026,-76.890089812971,1033.63387915026,-73.890623514264
1041.2856675243,-74.5475237294048,1041.2856675243,-73.7644108805818
1048.99410058318,-77.2596888729147,1048.99410058318,-75.5389798499986
1056.75959765636,-79.3936462506162,1056.75959765636,-75.8470978013351
1064.4119020711,-79.5599359106933,1064.4119020711,-70.907026701197
1072.11961905364,-79.9654516162753,1072.11961905364,-76.7767841226315
1079.71001769384,-79.1414017699734,1079.71001769384,-76.6836795798121
1087.52851279278,-74.990951879141,1087.52851279278,-80.7408384839826
1095.22800340742,-77.6812368893213,1095.22800340742,-81.8365230390461
1102.8051694294,-77.6232622619676,1102.8051694294,-79.7876181874272
1110.61281580548,-83.9884116786398,1110.61281580548,-82.305240073061
1118.2964192792,-77.6120222374137,1118.2964192792,-79.1336907793654
1126.03318057848,-79.6644808251689,1126.03318057848,-80.8862019439083
1133.64168732229,-80.7352292229613,1133.64168732229,-84.459991319633
1141.30160407413,-79.2693276529182,1141.30160407413,-83.3119126420306
1149.0132782069,-92.2319897294226,1149.0132782069,-83.3423874646926
1156.77705944066,-90.5331469652877,1156.77705944066,-84.226755518411
1164.40658654259,-98.2908627383276,1164.40658654259,-85.1692362466151
1172.08643421694,-93.2338556558007,1172.08643421694,-83.2763405718096
1179.81693435323,-86.3309939585802,1179.81693435323,-86.8949566031819
1187.59842102994,-81.5297984758408,1187.59842102994,-91.296924940905

