ECM-912-56058, ,ECM-912-56091, ,ECM-912-56129, 
0.122355784,0.178100259,0.165060572168511,0.15799277568119,0.331503733453491,0.947074835728743
0.133666859,0.138188972,0.152769797655319,0.145677602964794,0.26300702245963,0.622004038266944
0.191598192,0.124933904,0.119441505112367,0.157445312467728,0.199187583699922,0.330275684665046
0.232145394,0.16375316,0.0648320068211477,0.207986106271591,0.152620615817848,0.267352943968552
0.222966853,0.189222972,0.0681107754888507,0.283487082930005,0.0945546959301581,0.270457989668564
0.208532976,0.202493354,0.143756055125258,0.315213127540497,0.0479649067410128,0.289524613856143
0.200855965,0.20840147,0.199588074228082,0.298144723066244,0.140589978451085,0.315925743609743
0.199871412,0.209565217,0.223378820636874,0.275312847593518,0.226073803356802,0.339085110675023
0.202626128,0.21673054,0.236383556980206,0.258035250145359,0.260653472746507,0.354190850749776
0.200958866,0.218601405,0.235849456462542,0.252660936555125,0.265660403260096,0.338204064458757
0.204237461,0.221600654,0.239387326398531,0.247603906286558,0.262204866648427,0.308581699711026
0.205539409,0.229209999,0.243754495936053,0.249882032400943,0.260977159831571,0.290673985658408
0.212097297,0.225623909,0.247089105842109,0.246706797665065,0.262590005913675,0.300098555061768
0.213447213,0.228013312,0.252774140819468,0.247933765282289,0.257366825563607,0.306467851245234
0.212631198,0.227776371,0.253257326450448,0.246210278875579,0.257764540994264,0.299744308224952
0.210779883,0.226001611,0.256712068251,0.243798533062488,0.255191874141868,0.291689920415888
0.211797307,0.225882886,0.255679633064157,0.242964097489306,0.252732383701081,0.281097034800025
0.216370234,0.228679497,0.262928953893657,0.241252093265356,0.252904836365112,0.274417380142968
0.211168711,0.225300896,0.259663549375381,0.241484504663421,0.251467391536596,0.264560167020081
0.211498342,0.224268963,0.260131434125067,0.24155389592044,0.251230285834083,0.264876670128558
0.21205079,0.225840988,0.264658197464035,0.239168600420222,0.250718308684713,0.261604980206871
0.213983115,0.223163085,0.26480429730846,0.24226949858015,0.254347878759333,0.260125449635975
0.214401762,0.22087679,0.270441643198343,0.238438699770905,0.252735402786847,0.256810096587244
0.217428152,0.22212666,0.271532646558291,0.237090436085969,0.255434347743967,0.254337655906728
0.214530363,0.22188703,0.271129982635538,0.233461525689757,0.256999091476962,0.256454927044243
0.214908556,0.216685962,0.272939220929424,0.229516121858273,0.259561670766404,0.253039994266743
0.217118075,0.209916257,0.266534011071341,0.217340964670454,0.258016340438723,0.243907542840486
0.204174025,0.195719845,0.259201922436171,0.209425752386833,0.247595596093656,0.228140934024801
0.19553308,0.180829183,0.245852148675185,0.188275137840532,0.235000062926363,0.208050030694792
0.180956091,0.166989105,0.223327891692927,0.168416991484428,0.219364442304181,0.183562870568612
0.156970134,0.138741484,0.201510626130505,0.139580869789174,0.197276803293523,0.156686387473366
0.142776371,0.118271135,0.177635739460915,0.117230100531718,0.173052865924007,0.12922960118463
0.12385219,0.101629451,0.157362686147221,0.0981540149308591,0.149442690513598,0.114940699607927
0.109958914,0.08454871,0.129069818581259,0.082263827655343,0.133405936338544,0.0886946267529131
0.099918185,0.066866939,0.113340983513709,0.0675036275153118,0.111024342803101,0.0717636866022334
0.086406453,0.061819114,0.101058696312149,0.06181919049821,0.0989193495326664,0.0568067227900918
0.07796466,0.052346855,0.0952284905795835,0.0474764506067898,0.0899660257095538,0.0480603827534153
0.083209432,0.043585552,0.0934025178023341,0.0467639971377405,0.09233093869633,0.0398953346419751
0.077839063,0.040557178,0.0898769685512285,0.0360948028016072,0.0864485045385708,0.038706397149993
0.088042004,0.039987427,0.0829565538404006,0.0454354971922997,0.0912459266546876,0.0429899365943901
0.089263324,0.044804919,0.0875088969972848,0.0398041116541027,0.0908661393671228,0.0440441323538692
0.085277529,0.056727168,0.091645438484469,0.052177082002249,0.0901576025478082,0.0510546988100215
0.087849312,0.062789179,0.093910924696196,0.0667618006830798,0.0918186357784109,0.0665208654816308
0.097202992,0.084566165,0.113097024027581,0.0905544497802416,0.0961195958053484,0.0742536252608392
0.125674441,0.121001334,0.134342360717285,0.110858767446039,0.138531540044258,0.130198416560133
0.116335494,0.125985512,0.136739508160299,0.110655577399542,0.13880012242524,0.126165311182171
0.084518601,0.066762458,0.0935423565596455,0.0611739461202235,0.0969839345781465,0.0687635544156301
0.060045456,0.029689322,0.0632374192268511,0.026679645391327,0.0735915842996196,0.0340671307767148
0.051468044,0.016141328,0.0524192129717513,0.0134162169583282,0.0585375925332944,0.0119637861287697
0.045691922,0.00463851,0.0483897855249623,0.0109662657581649,0.0490241255842388,0.00327746203312808
0.047262208,0.003183193,0.0374622921540011,0.0146296277929298,0.041473406386115,0.00765510567849804
0.027282337,0.013756257,0.0272464308117768,0.0097495386362831,0.0251436607995669,0.0141480336736666
0.007457679,0.021132163,0.00790113221166981,0.0099690845285313,0.00830435768601958,0.0184010241059588
0.004601,0.020311357,0.0068379809770948,0.0285263759923421,0.00613868245749146,0.0185202098304098
0.002829558,0.024629239,0.0031615743595546,0.0157024358980774,0.00451394758021907,0.0290818583016424
0.004564479,0.015151688,0.00240665950176236,0.0186072601221815,0.00576895557053792,0.0202777431528711
0.014349617,0.008685255,0.0149307749539333,0.00526754168019572,0.0128489877192336,0.0104887093982189
0.010563863,0.016931343,0.00481841704213234,0.00603162214636084,0.00934747131941293,0.00535657722187737
0.023317481,0.013196803,0.0172828433807972,0.0150911866056059,0.00344603796609986,0.00517769100004688
0.004001757,0.011480533,0.01559815947964,0.0129649383402372,0.0200809051426658,0.00650543596944677
0.016210259,0.013189433,0.0150118114364857,0.0107118752177466,0.013312961611869,0.0167220736488512
0.014797296,0.019194524,0.0174235222336257,0.0136595165170295,0.0136838314825021,0.0237938861067129
0.006456696,0.016340423,0.0179930410569107,0.0105621007360588,0.012602106651624,0.0118527942915875
0.002062216,0.01163253,0.00892656969201342,0.0142394572195456,0.0131374562171623,0.0117289521674857
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
