"Rub and Buzz Crest Factor",,,
Left,,Right,
X,Y,X,Y
Hz,dB,Hz,dB
10,10.186619833919,10,10.6917918980009
17.6940281969636,8.94412797204511,17.6940281969636,10.5000520604786
25.3928635870624,8.44648423656618,25.3928635870624,9.83765067110597
33.0885010144515,11.0838963284499,33.0885010144515,10.4668251427346
40.7830381771567,11.5831060225639,40.7830381771567,10.346328029251
48.4780138691693,9.79247024411792,48.4780138691693,9.42045679516335
56.1743797918813,9.04731724177666,56.1743797918813,11.7184069572405
63.8726543782242,13.2613725199947,63.8726543782242,11.4665094820283
71.5739469075506,9.64314102068326,71.5739469075506,9.7183930077716
79.2705189133573,9.1569153889824,79.2705189133573,10.0550338718805
86.9681117778964,9.75166598179276,86.9681117778964,10.2510766255426
94.6513233633851,9.16635795629553,94.6513233633851,10.3654471904757
102.354746652985,10.1382463776906,102.354746652985,12.3702900535217
110.048079507564,9.465091521617,110.048079507564,10.0052216305765
117.751902850048,9.96930931292916,117.751902850048,9.90435261619454
125.450757287502,9.43861072381969,125.450757287502,9.31312398942496
133.139655618076,9.07650276483442,133.139655618076,9.39066853765388
140.824838323884,8.79368940840603,140.824838323884,8.40927434904339
148.524358358004,9.40735717951147,148.524358358004,10.3063684793034
156.218453336206,9.24288958363106,156.218453336206,10.5621514519684
163.91642570587,10.3701616133841,163.91642570587,12.2785492844418
171.6080845814,10.1086921086532,171.6080845814,11.7589705966341
179.315324606061,8.33763051779143,179.315324606061,9.98604326061036
187.008550429029,10.1239102970049,187.008550429029,9.09582077415568
194.719382182854,8.52437256874506,194.719382182854,7.5135878712103
202.39087599989,8.23271989053253,202.39087599989,9.33542914444734
210.094946808649,8.67982275542874,210.094946808649,8.09114548465579
217.812707355612,10.33745984712,217.812707355612,8.18560087378282
225.488353424222,8.84352042358968,225.488353424222,8.39699194077971
233.172635091374,9.19081595148985,233.172635091374,9.44713689573518
240.886933622716,7.49024605189192,240.886933622716,6.95267250440176
248.57730158026,8.25082610100177,248.57730158026,7.64626340746495
256.266532373728,9.10441029753268,256.266532373728,9.23623500326233
263.981897617879,8.79326932485576,263.981897617879,8.17126375209047
271.668070162107,8.54743063467499,271.668070162107,7.44306426002586
279.353990742366,9.88739866093597,279.353990742366,9.37161195795601
287.073184463066,7.9306456216989,287.073184463066,9.53959814541968
294.769269295812,7.69424777759499,294.769269295812,8.58760076592774
302.477620290861,7.69309829031904,302.477620290861,8.11619237012226
310.138813675327,7.1743470773651,310.138813675327,6.562326118242
317.841128201766,7.15054647441248,317.841128201766,8.57001474564165
325.525886799714,8.4696516957591,325.525886799714,9.84878357288083
333.2361178309,8.29575827571723,333.2361178309,9.08441714450873
340.91025596617,9.34312305848313,340.91025596617,8.12663655195168
348.649301605504,6.79203673079449,348.649301605504,7.63111144485631
356.335422871113,7.60422459893691,356.335422871113,8.24903784806704
364.015849349869,9.46814836008398,364.015849349869,6.96421985079677
371.742591287181,7.39978388905739,371.742591287181,7.42724816654026
379.389943868549,8.57053339878443,379.389943868549,10.3011416419154
387.132538047579,8.78005502360303,387.132538047579,7.68554360455029
394.779869479324,7.83022658232605,394.779869479324,7.44564513407389
402.513721298528,7.92248550629783,402.513721298528,8.57546186996166
410.201721569402,7.6713952107819,410.201721569402,10.4487705576541
417.902529816786,7.71216218837119,417.902529816786,7.96106257094173
425.611402005699,6.96641037652219,425.611402005699,6.9280853823992
433.323497994127,8.31494569348964,433.323497994127,7.31545555962428
440.963177306359,7.64823480428193,440.963177306359,8.23055152695234
448.66560363801,7.64529187870278,448.66560363801,8.68695650835341
456.356204657413,7.23696396257228,456.356204657413,8.01371586698944
464.104211281543,7.03528543476124,464.104211281543,6.21166480168238
471.756787539758,8.27519214503598,471.756787539758,7.00026550801976
479.458665006679,7.96877562933832,479.458665006679,7.78330586200709
487.130047202232,7.54206438624928,487.130047202232,7.65679539197464
494.844823536484,7.54747817548585,494.844823536484,8.91493721330169
502.520608430735,6.63805466291392,502.520608430735,8.54725376390608
510.233639973734,8.85828189658165,510.233639973734,8.00889148926684
517.981997690412,9.36600135788904,517.981997690412,6.08908096566674
525.679421646107,8.59932559675541,525.679421646107,6.35880903359968
533.320182309652,5.97403413604708,533.320182309652,6.94267165078263
541.072001578714,6.70490952278914,541.072001578714,6.34741136353292
548.760491414409,8.45535144070694,548.760491414409,10.3944152980671
556.46900250581,8.81789328451527,556.46900250581,7.96027660606511
564.104872436098,10.0957719951283,564.104872436098,8.56817014727944
571.845521804825,9.2636608942532,571.845521804825,10.1586489531523
579.506525036448,9.15179571570855,579.506525036448,7.740561916702
587.176008542091,8.00291860048824,587.176008542091,7.56443249552346
594.946993885421,6.69324584658634,594.946993885421,7.71968930241614
602.62754549951,7.70334336020296,602.62754549951,8.3928841434283
610.309386783875,8.12460708163556,610.309386783875,8.35410604482684
617.990055297848,9.13070196246178,617.990055297848,8.50472664513122
625.667057980233,8.88232916381032,625.667057980233,8.33055711289091
633.439428492053,6.15669237750357,633.439428492053,6.41840066279513
641.102732620312,8.9919697767135,641.102732620312,7.87360036268676
648.754718624341,8.31775084584338,648.754718624341,6.96250805718315
656.498036152674,7.88433855657818,656.498036152674,8.83832726609097
664.227266054909,9.16824680071019,664.227266054909,9.20111833964644
671.832020825982,7.09388951270345,671.832020825982,7.4788162851025
679.523842626796,7.79969741201855,679.523842626796,7.70209061879646
687.303728289976,8.84153260949171,687.303728289976,6.34590808243987
694.949796933157,7.37547240524349,694.949796933157,9.81261462638998
702.680926028202,6.77406121551319,702.680926028202,7.8087161114468
710.384151311946,6.55589488713523,710.384151311946,10.1694917972148
718.056683308612,8.40804438805273,718.056683308612,8.41916408347295
725.695717032421,9.60107211113146,725.695717032421,6.84447869469778
733.41601848563,11.1782208838183,733.41601848563,8.399735692248
741.099616452012,8.43167254846411,741.099616452012,6.01278936714746
748.863711266322,7.11818786800197,748.863711266322,7.5849467109328
756.587826924254,6.82239608430909,756.587826924254,9.5759004256785
764.269061553509,8.77232126524215,764.269061553509,8.1271946209982
771.904504316566,8.15911782277602,771.904504316566,7.63454824275666
779.616229097462,8.49497956520022,779.616229097462,7.7313510531289
787.278757357602,9.79097974409002,787.278757357602,6.59152790232229
795.016597466246,7.13275404285094,795.016597466246,9.47401579720547
802.701775906754,7.92787819725858,802.701775906754,6.90297237781546
810.461244579504,6.2113468918647,810.461244579504,8.08492400025597
818.164528437242,7.22778472742278,818.164528437242,9.46644770058885
825.808611658425,7.26782184730249,825.808611658425,5.82275708955267
833.524113287837,8.39057620482963,833.524113287837,8.41184960161053
841.176817362629,6.96330112197998,841.176817362629,7.52792810771547
848.899782007838,9.64877739849335,848.899782007838,7.06243827668314
856.556302963185,6.261718716075,856.556302963185,7.58905390322043
864.281880731108,6.21347498804933,864.281880731108,6.44457424394155
871.937322470289,7.44030013301736,871.937322470289,5.86560456814538
879.660572860245,6.70378240898154,879.660572860245,7.1738419758776
887.309951821973,7.39907303090961,887.309951821973,8.18728613453136
895.025848484171,6.5879793986796,895.025848484171,5.59343450459018
902.808841273465,5.99356075353808,902.808841273465,8.05680663003006
910.513512241901,5.94139990619085,910.513512241901,7.11834521825325
918.136711939234,6.07332691713309,918.136711939234,8.53861346383391
925.823736250747,6.75161103515954,925.823736250747,7.18280889629309
933.575119542789,7.34999033127946,933.575119542789,9.57569853888073
941.240472164146,7.32422358860049,941.240472164146,7.54285605427848
948.968763085357,5.78408527823257,948.968763085357,5.86151368037724
956.607116534694,5.73156560007462,956.607116534694,6.69343049779634
964.30695192705,7.37241031032683,964.30695192705,6.17111377255786
972.06876413731,8.37819715754388,972.06876413731,4.68802442389463
979.735950758383,5.7284689486173,979.735950758383,6.06689364049654
987.46361226853,5.02198846801457,987.46361226853,7.39276794015836
