"Rub and Buzz Peak Ratio",,,
Left,,Right,
941.240472164146,-72.4469243763199,941.240472164146,-74.7316130040074
948.968763085357,-75.9688555535434,948.968763085357,-71.379181438899
956.607116534694,-76.01808370385,956.607116534694,-78.0732063089164
964.30695192705,-72.5028635449041,964.30695192705,-73.546628548751
972.06876413731,-70.3615058807203,972.06876413731,-73.6202629494988
979.735950758383,-75.7110985884699,979.735950758383,-71.8088463967432
987.46361226853,-74.4947976774463,987.46361226853,-72.9522094159562
995.092661939664,-70.6522658006741,995.092661939664,-71.2882933228457
1002.7806529208,-71.7396241035526,1002.7806529208,-73.3159000023866
1010.52804058687,-74.3005426726379,1010.52804058687,-74.0109532813544
1018.17201931837,-78.8451463344044,1018.17201931837,-77.8609888436857
1025.87381971191,-77.6370053242412,1025.87381971191,-76.7316830035576
1033.63387915026,-71.1919287446715,1033.63387915026,-78.3490359523967
1041.2856675243,-80.8521887607494,1041.2856675243,-76.7813620820467
1048.99410058318,-80.7840023744625,1048.99410058318,-74.7592783295949
1056.75959765636,-80.0182089366001,1056.75959765636,-80.0497049395537
1064.4119020711,-76.6824888882298,1064.4119020711,-79.7283474210782
1072.11961905364,-80.147153382985,1072.11961905364,-76.1968454480534
1079.71001769384,-80.4947941915637,1079.71001769384,-76.1463272346012
1087.52851279278,-78.541420167351,1087.52851279278,-74.9191840358116
1095.22800340742,-76.7087678073148,1095.22800340742,-80.3440212801148
1102.8051694294,-77.4337002199278,1102.8051694294,-81.3670119014981
1110.61281580548,-81.3901812288279,1110.61281580548,-78.4336613955843
1118.2964192792,-81.1962976769368,1118.2964192792,-80.1909340449528
1126.03318057848,-80.7362054181721,1126.03318057848,-78.4460322261578
1133.64168732229,-81.0398386700374,1133.64168732229,-81.836545846773
1141.30160407413,-82.7477778242452,1141.30160407413,-79.9879751268289
1149.0132782069,-83.0104145774193,1149.0132782069,-83.3458113003624
1156.77705944066,-92.9661986642634,1156.77705944066,-87.6647692448606
1164.40658654259,-91.1964063520289,1164.40658654259,-88.481715292834
1172.08643421694,-85.3125040689573,1172.08643421694,-84.9068141360523
1179.81693435323,-83.8722025179455,1179.81693435323,-84.4245032973207
1187.59842102994,-83.9979985009294,1187.59842102994,-81.2434117223131

