"Rub and Buzz Peak Ratio",,,
Left,,Right,
X,Y,X,Y
Hz,dB,Hz,dB
941.240472164146,-74.128606396701,941.240472164146,-75.3153440503746
948.968763085357,-72.1164486302246,948.968763085357,-76.6388129398157
956.607116534694,-74.8128650344007,956.607116534694,-73.5155080177505
964.30695192705,-73.0852825573639,964.30695192705,-75.4122500970291
972.06876413731,-76.3074373122614,972.06876413731,-76.3281404046736
979.735950758383,-73.7926789843965,979.735950758383,-78.2069162662085
987.46361226853,-72.9194444500165,987.46361226853,-73.8616601432682
995.092661939664,-75.3132704040357,995.092661939664,-77.1094037594639
1002.7806529208,-75.6523746948417,1002.7806529208,-75.6976383052041
1010.52804058687,-75.1588151337997,1010.52804058687,-74.7993477098951
1018.17201931837,-74.15988814214,1018.17201931837,-77.3499561446288
1025.87381971191,-73.4937456752561,1025.87381971191,-72.9091784596293
1033.63387915026,-74.3984440824602,1033.63387915026,-79.4980638157842
1041.2856675243,-78.6868631205106,1041.2856675243,-77.354354073449
1048.99410058318,-77.2725934943121,1048.99410058318,-78.7318550728524
1056.75959765636,-78.6033832926976,1056.75959765636,-77.2891268697622
1064.4119020711,-72.3418172646284,1064.4119020711,-76.7470476917393
1072.11961905364,-78.5267006517041,1072.11961905364,-77.7415221426755
1079.71001769384,-77.1387007683984,1079.71001769384,-80.674460349963
1087.52851279278,-73.4146953512345,1087.52851279278,-77.4284525939418
1095.22800340742,-73.8116496909277,1095.22800340742,-82.6063190008535
1102.8051694294,-76.8517763045065,1102.8051694294,-78.9935145863902
1110.61281580548,-78.3875616171349,1110.61281580548,-86.1060377413064
1118.2964192792,-83.1066261173974,1118.2964192792,-80.3906381866053
1126.03318057848,-84.775795937454,1126.03318057848,-78.50586431926
1133.64168732229,-80.2492965005136,1133.64168732229,-88.397159793007
1141.30160407413,-79.2410008942917,1141.30160407413,-80.2267176745389
1149.0132782069,-80.7372271941024,1149.0132782069,-84.0884573528009
1156.77705944066,-84.9715255935473,1156.77705944066,-90.615834883162
1164.40658654259,-82.3163163528335,1164.40658654259,-100.092698232192
1172.08643421694,-80.6644961441325,1172.08643421694,-89.5788787614112
1179.81693435323,-78.9599557325133,1179.81693435323,-89.6413312785402
1187.59842102994,-75.691822273748,1187.59842102994,-97.6893145639898

