THD Ratio -> Specify Data Points,,,
Left,,Right,
X,Y,X,Y
Hz,%,Hz,%
5347.683232,0.089263324,5347.683232,0.044804919
5536.573261,0.085277529,5536.573261,0.056727168
5732.135234,0.087849312,5732.135234,0.062789179
5934.604816,0.097202992,5934.604816,0.084566165
6144.225998,0.125674441,6144.225998,0.121001334
6361.251386,0.116335494,6361.251386,0.125985512
6585.94251,0.084518601,6585.94251,0.066762458
6818.570139,0.060045456,6818.570139,0.029689322
7059.414605,0.051468044,7059.414605,0.016141328
7308.766142,0.045691922,7308.766142,0.00463851
7566.925234,0.047262208,7566.925234,0.003183193
7834.202982,0.027282337,7834.202982,0.013756257
8110.921472,0.007457679,8110.921472,0.021132163
8397.414169,0.004601,8397.414169,0.020311357
8694.026316,0.002829558,8694.026316,0.024629239
9001.115351,0.004564479,9001.115351,0.015151688
9319.051337,0.014349617,9319.051337,0.008685255
9648.217408,0.010563863,9648.217408,0.016931343
9989.010232,0.023317481,9989.010232,0.013196803
10341.84049,0.004001757,10341.84049,0.011480533
10707.13335,0.016210259,10707.13335,0.013189433
11085.32904,0.014797296,11085.32904,0.019194524
11476.8833,0.006456696,11476.8833,0.016340423
11882.26797,0.002062216,11882.26797,0.01163253
12301.97158,0,12301.97158,0
12736.49989,0,12736.49989,0
13186.37654,0,13186.37654,0
13652.14367,0,13652.14367,0
14134.36255,0,14134.36255,0
14633.61429,0,14633.61429,0
15150.50052,0,15150.50052,0
15685.64412,0,15685.64412,0
16239.68999,0,16239.68999,0
16813.30577,0,16813.30577,0
17407.18272,0,17407.18272,0
18022.0365,0,18022.0365,0
18658.60805,0,18658.60805,0
19317.66448,0,19317.66448,0
20000,0,20000,0
